Age,Attrition,BusinessTravel,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single
0.380952380952381,0,0.5,0.8904795991410164,0.6428571428571428,0.25,0.3333333333333333,1,0.8999999999999999,0.6666666666666667,0.0,1.0,0.08508614311383575,0.2675767918088737,0.0,0,0.0,0.0,0.6666666666666667,0.3333333333333333,0.07500000000000001,0.3333333333333333,0.6666666666666667,0.05,0.1111111111111111,0.06666666666666667,0.11764705882352941,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.23809523809523808,1,0.5,0.0007158196134574163,0.8214285714285714,0.5,0.6666666666666667,1,0.28571428571428575,0.3333333333333333,0.0,0.6666666666666667,0.0516330197653525,0.4357759486046978,0.5555555555555556,1,0.2142857142857143,0.0,0.3333333333333333,0.0,0.15000000000000002,0.6666666666666666,0.6666666666666667,0.1,0.1111111111111111,0.0,0.1764705882352941,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.2619047619047619,0,0.5,0.921259842519685,0.7142857142857143,0.75,0.3333333333333333,0,0.3,1.0,0.5,0.0,0.47188457879716733,0.32527604898614737,0.1111111111111111,0,0.0,0.0,0.6666666666666667,0.3333333333333333,0.25,0.16666666666666666,0.6666666666666667,0.25,0.5,0.5333333333333333,0.47058823529411764,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.09523809523809518,0,0.0,0.7308518253400142,0.5357142857142857,0.25,1.0,1,0.9428571428571428,1.0,0.0,1.0,0.09956664200401649,0.20999799237100983,0.1111111111111111,1,0.1428571428571428,0.0,0.3333333333333333,0.6666666666666666,0.025,0.3333333333333333,0.3333333333333333,0.025,0.0,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.8333333333333333,0,0.5,0.7995705082319255,0.03571428571428571,0.75,0.0,0,0.6857142857142857,0.3333333333333333,0.75,1.0,0.7597505549096291,0.8001204577394098,0.2222222222222222,0,0.3571428571428571,0.0,0.6666666666666667,0.0,0.775,0.5,0.6666666666666667,0.625,0.4444444444444444,0.2,0.4117647058823529,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.4761904761904761,0,0.5,0.19255547602004294,0.03571428571428571,0.5,1.0,1,0.21428571428571425,0.6666666666666667,0.0,1.0,0.1528908149244266,0.08881750652479423,0.5555555555555556,1,0.0,0.0,0.6666666666666667,0.0,0.15000000000000002,0.5,0.6666666666666667,0.07500000000000001,0.1111111111111111,0.06666666666666667,0.11764705882352941,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.14285714285714285,0,0.0,0.4087329992841804,0.35714285714285715,0.25,0.0,0,0.9428571428571428,1.0,0.25,0.6666666666666667,0.15643166684282847,0.246456534832363,0.0,0,0.4999999999999999,0.0,1.0,0.3333333333333333,0.125,0.8333333333333333,0.3333333333333333,0.1,0.1111111111111111,0.06666666666666667,0.1764705882352941,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
0.42857142857142855,1,0.5,0.7988546886184681,0.2857142857142857,0.75,0.6666666666666667,1,0.7428571428571429,0.3333333333333333,0.0,0.0,0.13534510094070396,0.19642642039751054,0.7777777777777777,0,0.8571428571428571,1.0,0.3333333333333333,0.0,0.25,0.6666666666666666,0.6666666666666667,0.125,0.16666666666666666,0.0,0.1764705882352941,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.380952380952381,0,0.5,0.22691481746599854,0.2142857142857143,0.75,0.0,0,0.32857142857142857,0.6666666666666667,0.5,0.3333333333333333,0.5783215304936054,0.770889379642642,0.0,0,0.0,0.0,0.6666666666666667,0.0,0.325,0.6666666666666666,0.6666666666666667,0.30000000000000004,0.3333333333333333,0.13333333333333333,0.6470588235294118,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.07142857142857145,0,0.5,0.2068718682891911,0.5,0.25,0.6666666666666667,1,0.9428571428571428,0.6666666666666667,0.0,1.0,0.009565585033294584,0.6901023890784983,0.1111111111111111,0,0.2142857142857143,0.0,1.0,0.0,0.0,1.0,0.6666666666666667,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.380952380952381,1,0.5,0.42734430923407296,0.17857142857142855,0.0,0.3333333333333333,1,0.7571428571428571,0.6666666666666667,0.0,0.0,0.10088785540640524,0.6026099176872114,0.2222222222222222,0,0.0,0.0,0.6666666666666667,0.0,0.2,0.3333333333333333,0.6666666666666667,0.1,0.1111111111111111,0.06666666666666667,0.1764705882352941,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.8333333333333333,0,0.5,0.8446671438797423,0.14285714285714285,0.5,0.6666666666666667,0,0.39999999999999997,0.6666666666666667,1.0,0.6666666666666667,0.9535461367720114,0.3469584420799037,0.4444444444444444,0,0.0,0.0,1.0,0.3333333333333333,0.65,0.5,0.3333333333333333,0.35000000000000003,0.7222222222222222,0.26666666666666666,0.47058823529411764,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0.3333333333333333,1,1.0,0.732283464566929,0.5357142857142857,0.0,0.3333333333333333,0,0.5999999999999999,0.0,0.0,0.0,0.15156960152203786,0.10387472395101385,0.1111111111111111,1,0.7857142857142857,1.0,0.3333333333333333,0.0,0.25,0.8333333333333333,0.6666666666666667,0.25,0.1111111111111111,0.4,0.4117647058823529,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0.5714285714285714,0,0.5,0.42161775232641374,0.25,0.75,0.6666666666666667,1,0.2571428571428572,0.6666666666666667,0.25,0.3333333333333333,0.3051474474157066,0.7660710700662517,0.0,0,0.0,0.0,1.0,0.3333333333333333,0.25,0.3333333333333333,0.6666666666666667,0.225,0.38888888888888884,0.26666666666666666,0.11764705882352941,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.6190476190476188,0,0.5,0.2684323550465283,0.2142857142857143,0.75,0.0,0,0.17142857142857143,0.3333333333333333,0.5,1.0,0.4860479864707748,0.0,0.3333333333333333,0,0.2142857142857143,0.0,1.0,0.3333333333333333,0.6000000000000001,0.6666666666666666,0.6666666666666667,0.55,0.3333333333333333,0.3333333333333333,1.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.6666666666666665,0,0.5,0.4316392269148174,0.03571428571428571,0.75,0.3333333333333333,0,0.7571428571428571,0.6666666666666667,1.0,0.0,0.9457774019659656,0.8322826741618149,0.3333333333333333,0,0.0714285714285714,0.0,1.0,0.0,0.55,0.3333333333333333,0.3333333333333333,0.05,0.1111111111111111,0.13333333333333333,0.058823529411764705,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.35714285714285715,0,0.5,0.5884037222619899,0.03571428571428571,0.5,0.6666666666666667,1,0.6857142857142857,0.6666666666666667,0.0,1.0,0.07636613465806999,0.18373820517968278,0.4444444444444444,0,0.0,0.0,1.0,0.0,0.17500000000000002,0.5,0.6666666666666667,0.025,0.05555555555555555,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.6190476190476188,0,0.5,0.9713672154617036,0.3214285714285714,0.75,1.0,1,0.1571428571428572,0.6666666666666667,0.25,1.0,0.2861219744213085,0.683677976309978,0.2222222222222222,1,0.1428571428571428,0.0,1.0,0.0,0.225,0.8333333333333333,1.0,0.1,0.1111111111111111,0.06666666666666667,0.1764705882352941,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
0.49999999999999994,1,0.5,0.5676449534717251,0.14285714285714285,0.5,1.0,1,0.3714285714285714,0.6666666666666667,0.25,1.0,0.054698234858894405,0.049829351535836175,0.3333333333333333,0,0.2142857142857143,0.0,0.6666666666666667,0.3333333333333333,0.47500000000000003,1.0,1.0,0.025,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0.14285714285714285,1,0.5,0.5089477451682176,0.0,0.5,0.3333333333333333,1,0.4428571428571429,0.6666666666666667,0.0,1.0,0.06563788183067329,0.03718128889781168,0.2222222222222222,1,0.3571428571428571,0.0,0.0,0.3333333333333333,0.15000000000000002,0.3333333333333333,0.3333333333333333,0.05,0.0,0.13333333333333333,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.42857142857142855,0,0.5,0.8382247673586256,0.03571428571428571,0.25,1.0,0,0.5999999999999999,1.0,0.0,0.6666666666666667,0.08424056653630696,0.796185504918691,0.1111111111111111,0,0.0714285714285714,0.0,1.0,0.6666666666666666,0.15000000000000002,0.5,0.3333333333333333,0.125,0.16666666666666666,0.06666666666666667,0.23529411764705882,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0.7619047619047619,1,0.5,0.5490336435218325,0.07142857142857142,0.25,0.0,1,0.7999999999999998,0.3333333333333333,0.0,0.6666666666666667,0.08624881090793787,0.06890182694238103,0.1111111111111111,1,0.2142857142857143,0.0,0.6666666666666667,0.0,0.07500000000000001,0.3333333333333333,0.6666666666666667,0.07500000000000001,0.1111111111111111,0.0,0.11764705882352941,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.4047619047619047,0,0.5,0.564065855404438,0.03571428571428571,0.5,1.0,0,0.9571428571428571,0.6666666666666667,0.0,1.0,0.11003065215093544,0.30487853844609514,0.1111111111111111,0,0.1428571428571428,0.0,0.0,0.0,0.05,0.5,0.6666666666666667,0.05,0.1111111111111111,0.13333333333333333,0.11764705882352941,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.42857142857142855,0,0.5,0.5368647100930565,0.14285714285714285,0.75,0.3333333333333333,0,0.7428571428571429,0.3333333333333333,0.0,0.0,0.12514533347426277,0.4407950210801044,1.0,1,0.2142857142857143,0.0,1.0,0.3333333333333333,0.15000000000000002,0.5,1.0,0.025,0.05555555555555555,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.35714285714285715,0,1.0,0.7437365783822476,0.0,0.5,0.6666666666666667,0,0.17142857142857143,1.0,0.25,0.0,0.2285699186132544,0.04412768520377433,0.2222222222222222,0,0.5714285714285713,0.0,0.0,0.6666666666666666,0.25,0.5,0.6666666666666667,0.125,0.16666666666666666,0.06666666666666667,0.1764705882352941,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.4047619047619047,0,0.5,0.259126700071582,0.10714285714285714,0.25,0.6666666666666667,1,0.6428571428571428,0.6666666666666667,0.0,1.0,0.047563682485995136,0.35398514354547284,0.1111111111111111,0,0.0714285714285714,0.0,0.6666666666666667,0.3333333333333333,0.025,0.5,0.6666666666666667,0.025,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0.21428571428571425,0,0.5,0.814602720114531,0.03571428571428571,0.75,1.0,0,0.04285714285714287,0.6666666666666667,0.0,0.0,0.06817461156325971,0.7075286087131099,0.1111111111111111,0,0.1428571428571428,0.0,1.0,0.3333333333333333,0.025,1.0,0.6666666666666667,0.025,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.19047619047619052,1,0.5,0.8983536148890479,0.8571428571428571,0.5,0.0,1,0.2571428571428572,0.0,0.0,0.6666666666666667,0.06563788183067329,0.33985143545472796,0.1111111111111111,0,0.0714285714285714,0.0,0.6666666666666667,0.0,0.025,0.3333333333333333,0.3333333333333333,0.025,0.0,0.0,0.058823529411764705,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.21428571428571425,0,1.0,0.6385110952040085,0.25,0.5,1.0,1,0.10000000000000003,0.6666666666666667,0.5,0.6666666666666667,0.4056125145333474,0.035374422806665334,0.1111111111111111,0,0.2857142857142857,0.0,1.0,0.0,0.225,0.0,0.6666666666666667,0.225,0.4444444444444444,0.06666666666666667,0.4117647058823529,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.28571428571428564,0,1.0,0.4430923407301359,0.0,0.25,0.6666666666666667,0,0.39999999999999997,0.6666666666666667,0.25,1.0,0.15643166684282847,0.3488054607508533,0.1111111111111111,0,0.8571428571428571,1.0,1.0,0.0,0.30000000000000004,0.3333333333333333,0.6666666666666667,0.30000000000000004,0.4444444444444444,0.2,0.4117647058823529,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.5476190476190477,1,0.5,0.9005010737294201,0.39285714285714285,0.5,0.3333333333333333,0,0.2714285714285714,0.6666666666666667,1.0,0.6666666666666667,0.9773808265511045,0.569604497088938,0.1111111111111111,0,0.0714285714285714,0.0,1.0,0.0,0.5750000000000001,0.0,0.6666666666666667,0.55,0.8333333333333333,1.0,0.47058823529411764,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0.380952380952381,0,0.0,0.6893342877594846,0.7857142857142857,0.75,0.3333333333333333,1,0.5999999999999999,0.6666666666666667,0.25,0.6666666666666667,0.1858683014480499,0.31881148363782374,0.0,0,0.6428571428571427,1.0,0.6666666666666667,0.0,0.25,0.3333333333333333,0.6666666666666667,0.225,0.2777777777777778,0.5333333333333333,0.4117647058823529,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.4523809523809524,0,0.5,0.21904080171796705,0.6428571428571428,0.25,0.3333333333333333,1,0.6142857142857143,0.6666666666666667,0.0,0.3333333333333333,0.10416446464432935,0.32656093153985144,0.4444444444444444,0,0.7142857142857143,1.0,0.0,0.0,0.2,0.16666666666666666,0.6666666666666667,0.025,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.6666666666666665,0,1.0,0.7938439513242662,0.14285714285714285,0.75,0.0,1,0.9714285714285713,0.6666666666666667,0.25,1.0,0.2494979389070923,0.736839991969484,0.4444444444444444,1,0.7142857142857143,1.0,0.6666666666666667,0.0,0.35000000000000003,0.6666666666666666,0.6666666666666667,0.225,0.3333333333333333,0.0,0.47058823529411764,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.4047619047619047,0,0.5,0.8067287043664996,0.25,0.0,1.0,1,0.08571428571428569,1.0,0.0,1.0,0.06436951696438009,0.11234691828950011,0.1111111111111111,0,0.5714285714285713,0.0,1.0,0.0,0.025,0.3333333333333333,0.6666666666666667,0.025,0.0,0.0,0.058823529411764705,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.7142857142857142,1,0.5,0.3750894774516822,0.0,0.25,0.0,1,0.9714285714285713,0.3333333333333333,0.5,0.6666666666666667,0.5251559031814819,0.6906243726159406,1.0,1,0.1428571428571428,0.0,1.0,0.0,0.5750000000000001,0.3333333333333333,0.6666666666666667,0.025,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.23809523809523808,1,0.5,0.9534717251252683,0.14285714285714285,0.75,0.6666666666666667,1,0.28571428571428575,0.6666666666666667,0.0,0.6666666666666667,0.1263080012683649,0.36478618751254765,0.1111111111111111,1,0.1428571428571428,0.0,0.6666666666666667,0.0,0.05,0.5,0.3333333333333333,0.05,0.1111111111111111,0.13333333333333333,0.11764705882352941,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
0.6190476190476188,0,0.5,0.9921259842519684,0.0,1.0,0.3333333333333333,0,0.6428571428571428,0.6666666666666667,0.25,0.0,0.23269210442870733,0.07689219032322828,0.5555555555555556,1,0.7142857142857143,1.0,0.6666666666666667,0.3333333333333333,0.225,0.3333333333333333,0.3333333333333333,0.1,0.16666666666666666,0.06666666666666667,0.1764705882352941,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0.4047619047619047,0,0.0,0.7122405153901217,0.35714285714285715,0.25,0.6666666666666667,1,0.7,0.3333333333333333,0.5,0.0,0.46681111933199454,0.24926721541859062,0.2222222222222222,1,0.1428571428571428,0.0,0.6666666666666667,0.3333333333333333,0.25,0.5,0.6666666666666667,0.1,0.0,0.13333333333333333,0.1764705882352941,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.19047619047619052,0,0.5,0.9599141016463851,0.7857142857142857,0.5,0.6666666666666667,0,0.24285714285714283,0.3333333333333333,0.25,1.0,0.1641475531127788,0.7766311985545071,0.7777777777777777,1,0.5714285714285713,0.0,0.6666666666666667,0.3333333333333333,0.125,0.3333333333333333,0.3333333333333333,0.05,0.1111111111111111,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0.35714285714285715,0,1.0,0.2956335003579098,0.0,0.25,0.0,0,0.9714285714285713,0.6666666666666667,0.5,1.0,0.6556917873374908,0.5240714715920498,0.1111111111111111,1,0.0714285714285714,0.0,0.6666666666666667,0.0,0.375,0.16666666666666666,0.6666666666666667,0.375,0.7777777777777777,0.5333333333333333,0.7058823529411764,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.4047619047619047,0,0.5,0.7444523979957051,0.7857142857142857,0.75,0.6666666666666667,0,0.0,0.6666666666666667,0.0,0.0,0.15659021245111512,0.5584420799036338,0.3333333333333333,1,0.2857142857142857,0.0,0.6666666666666667,0.3333333333333333,0.1,0.5,0.6666666666666667,0.05,0.1111111111111111,0.13333333333333333,0.11764705882352941,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.3095238095238095,0,0.5,0.39584824624194703,0.2142857142857143,0.75,1.0,1,0.2571428571428572,0.6666666666666667,0.25,1.0,0.25705527956875596,0.29849427825737807,0.3333333333333333,0,0.7857142857142857,1.0,1.0,0.3333333333333333,0.25,0.5,0.3333333333333333,0.17500000000000002,0.38888888888888884,0.06666666666666667,0.4117647058823529,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.4523809523809524,0,0.5,0.725125268432355,0.0,0.75,0.0,1,0.3,0.3333333333333333,0.25,0.6666666666666667,0.26117746538420883,0.023890784982935148,0.1111111111111111,0,0.4999999999999999,0.0,0.6666666666666667,0.3333333333333333,0.17500000000000002,0.3333333333333333,1.0,0.17500000000000002,0.2777777777777778,0.0,0.4117647058823529,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.3333333333333333,0,0.5,0.2326413743736578,0.0,0.5,0.0,1,0.04285714285714287,0.6666666666666667,0.25,1.0,0.2701088679843568,0.3526601084119655,0.1111111111111111,1,0.7857142857142857,1.0,0.3333333333333333,0.3333333333333333,0.225,0.5,0.6666666666666667,0.225,0.4444444444444444,0.4666666666666667,0.47058823529411764,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.7619047619047619,0,0.5,0.6349319971367215,0.2142857142857143,0.25,0.3333333333333333,0,0.18571428571428567,0.3333333333333333,1.0,0.6666666666666667,0.9348377549941868,0.5865087331861072,0.5555555555555556,1,0.0714285714285714,0.0,1.0,0.3333333333333333,0.7250000000000001,0.3333333333333333,0.3333333333333333,0.675,0.16666666666666666,0.8666666666666667,0.47058823529411764,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
0.976190476190476,0,0.5,0.9541875447387257,0.8571428571428571,0.5,0.0,0,0.9857142857142855,0.6666666666666667,0.5,0.0,0.3480604587252933,0.010439670748845609,0.7777777777777777,0,0.0,0.0,1.0,0.0,0.7000000000000001,0.5,0.3333333333333333,0.525,0.8888888888888888,0.4666666666666667,0.5294117647058824,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.42857142857142855,0,0.5,0.8024337866857552,0.25,0.5,0.6666666666666667,0,0.4142857142857143,0.6666666666666667,0.5,0.6666666666666667,0.47801500898425114,0.24525195743826542,0.1111111111111111,0,0.1428571428571428,0.0,0.3333333333333333,1.0,0.42500000000000004,0.3333333333333333,0.6666666666666667,0.42500000000000004,0.7777777777777777,0.8,0.47058823529411764,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
0.6904761904761905,0,0.5,0.5254115962777379,0.25,0.5,1.0,0,0.04285714285714287,0.6666666666666667,0.75,0.6666666666666667,0.7242891871895148,0.7081308974101586,0.2222222222222222,1,0.2142857142857143,0.0,0.6666666666666667,1.0,0.525,0.3333333333333333,0.6666666666666667,0.125,0.0,0.0,0.11764705882352941,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
